1,"Zinc, Zn","Zinc, Zn",MG,0.42,0.45,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.48,0.43,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.37,0.42,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,2.21,2.379,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,1.83,1.38,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.19,0.19,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,3.31,2.8,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.56,0.39,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,1.32,1.2,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.07,0.02,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.1,0.43,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.42,0.59,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.1,0.11,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,4.2,4.33,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,2.49,2.42,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.08,0.04,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,5.29,6,,,,,,,,,,,,,
18,"Zinc, Zn","Zinc, Zn",MG,0.74,0.88,,,,,,,,,,,,,
2,"Zinc, Zn","Zinc, Zn",MG,0.64,0.64,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.14,0.14,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.17,0.21,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,3.64,3.67,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.51,0.61,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,3.62,3.62,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,3.15,5.02,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,3.17,2.93,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,7.73,7.11,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.52,0.53,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.45,0.46,,,,,,,,,,,,,
7,"Zinc, Zn","Zinc, Zn",MG,1.51,1.52,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,1.16,0.56,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.42,0.43,,,,,,,,,,,,,
2,"Zinc, Zn","Zinc, Zn",MG,0.1,0,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.42,0.45,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.48,0.43,,,,,,,,,,,,,
7,"Zinc, Zn","Zinc, Zn",MG,2.92,2.14,,,,,,,,,,,,,
7,"Zinc, Zn","Zinc, Zn",MG,2.39,2.41,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.37,0.42,,,,,,,,,,,,,
7,"Zinc, Zn","Zinc, Zn",MG,2.98,2.58,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.41,0.42,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,1.29,1.24,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.09,0.07,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,0.7,0.72,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,0.7,0.9,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,0.7,1.15,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,2.6,3.24,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,0.85,1.06,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,0.8,1.19,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.09,0.07,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,2.46,4.44,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,3.92,3.75,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,2.45,1.91,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.15,0.16,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.04,0.01964,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.04,0.01676,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.05,0.02349,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.04,0.02276,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.04,0.01828,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.77,0.6843,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,1.03,0.7641,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.52,0.511,,,,,,,,,,,,,
14,"Zinc, Zn","Zinc, Zn",MG,0.07,0.1718,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.53,0.4229,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,3.28,3.591,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.02,0.002125,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.07,0.03189,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.07,0.0571,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.1,0.0412,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.11,0.104,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.05,0.03206,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.65,0.3888,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.65,0.4815,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,1.1,0.5123,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.75,0.7629,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.24,0.2364,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.17,0.1597,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.13,0.1256,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.17,0.193,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.25,0.2023,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.42,0.4263,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.59,0.4283,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.52,0.473,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,2.88,2.353,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.54,0.9002,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,2.51,3.062,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,3.29,3.178,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,4.34,4.738,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.4,0.4538,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.5,0.5891,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.24,0.2231,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.33,0.3919,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.15,0.1728,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.2,0.3033,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.18,0.3103,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,6.45,5.713,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,3.12,2.865,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,3.09,2.76,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,4.53,3.93,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,3.97,2.744,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.12,0.1067,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.07,0.06446,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.24,0.3498,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.13,0.0929,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.2,0.204,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.18,0.2112,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.22,0.245,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.14,0.114,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.42,0.2213,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.16,0.08534,,,,,,,,,,,,,
9,"Zinc, Zn","Zinc, Zn",MG,0.03,0.002625,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,3.12,1.755,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,2,2.144,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,2.4,2.236,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,1.68,2.258,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,2.13,1.854,,,,,,,,,,,,,
20,"Zinc, Zn","Zinc, Zn",MG,1.09,1.354,,,,,,,,,,,,,
13,"Zinc, Zn","Zinc, Zn",MG,4.79,4.194,,,,,,,,,,,,,
13,"Zinc, Zn","Zinc, Zn",MG,4.18,3.848,,,,,,,,,,,,,
10,"Zinc, Zn","Zinc, Zn",MG,2.2,2.226,,,,,,,,,,,,,
5,"Zinc, Zn","Zinc, Zn",MG,1.47,1.177,,,,,,,,,,,,,
5,"Zinc, Zn","Zinc, Zn",MG,2.53,2.95,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,5.78,5.071,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,2.45,2.334,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,3.27,2.78,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,1.3,1.2,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,2.2,2.176,,,,,,,,,,,,,
12,"Zinc, Zn","Zinc, Zn",MG,5,5.578,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,2.76,3.124,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,3.27,3.863,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,3.37,3.654,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,0.54,0.7399,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,0.77,0.6313,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,0.59,0.7243,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,0.74,0.56,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,0.74,0.526,,,,,,,,,,,,,
11,"Zinc, Zn","Zinc, Zn",MG,0.68,0.712,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,0.59,0.6248,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,0.7,0.655,,,,,,,,,,,,,
16,"Zinc, Zn","Zinc, Zn",MG,0.65,0.6349,,,,,,,,,,,,,
10,"Zinc, Zn","Zinc, Zn",MG,1.73,1.57,,,,,,,,,,,,,
10,"Zinc, Zn","Zinc, Zn",MG,1.87,1.773,,,,,,,,,,,,,
5,"Zinc, Zn","Zinc, Zn",MG,0.68,0.6545,,,,,,,,,,,,,
5,"Zinc, Zn","Zinc, Zn",MG,1.58,1.348,,,,,,,,,,,,,
13,"Zinc, Zn","Zinc, Zn",MG,7.8,4.063,,,,,,,,,,,,,
13,"Zinc, Zn","Zinc, Zn",MG,3.76,3.778,,,,,,,,,,,,,
13,"Zinc, Zn","Zinc, Zn",MG,6.99,5.386,,,,,,,,,,,,,
13,"Zinc, Zn","Zinc, Zn",MG,3.81,5.563,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,0.97,0.5989,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,3,3.785,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,2.21,2.379,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,3.23,3.89,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,2.58,2.908,,,,,,,,,,,,,
1,"Zinc, Zn","Zinc, Zn",MG,3.87,3.597,,,,,,,,,,,,,
